BASE,TYPE,NAME,1,2,3,4,5,6,7,8,9,10,11,12,13,ItemClass
BELT,SUFFIX,#% increased Charm Charges gained,800,800,800,800,800,800,,,,,,,,Belt
BELT,SUFFIX,#% increased Flask Charges gained,800,800,800,800,800,800,,,,,,,,Belt
BELT,SUFFIX,#% reduced Charm Charges used,800,800,800,800,800,800,,,,,,,,Belt
BELT,SUFFIX,#% reduced Flask Charges used,800,800,800,800,800,800,,,,,,,,Belt
BELT,SUFFIX,# to Strength,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,,,Belt
BELT,SUFFIX,# to Stun Threshold,800,800,800,800,800,800,800,800,800,800,,,,Belt
BELT,SUFFIX,#% to Chaos Resistance,250,250,250,250,250,250,,,,,,,,Belt
BELT,SUFFIX,#% to Cold Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Belt
BELT,SUFFIX,#% to Fire Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Belt
BELT,SUFFIX,#% to Lightning Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Belt
RING,PREFIX,#% increased Chaos Damage,500,500,500,500,500,500,,,,,,,,Ring
RING,PREFIX,#% increased Cold Damage,500,500,500,500,500,500,,,,,,,,Ring
RING,PREFIX,#% increased Fire Damage,500,500,500,500,500,500,,,,,,,,Ring
RING,PREFIX,#% increased Lightning Damage,500,500,500,500,500,500,,,,,,,,Ring
RING,PREFIX,#% increased Rarity of Items found,1000,1000,1000,,,,,,,,,,,Ring
RING,PREFIX,# to Accuracy Rating,400,800,800,800,800,800,800,800,,,,,,Ring
RING,PREFIX,# to Evasion Rating,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,,,Ring
RING,PREFIX,# to maximum Life,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Ring
RING,PREFIX,# to maximum Mana,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,Ring
RING,PREFIX,Adds # to # Cold damage to Attacks,200,300,400,500,500,500,500,500,500,,,,,Ring
RING,PREFIX,Adds # to # Fire damage to Attacks,200,300,400,500,500,500,500,500,500,,,,,Ring
RING,PREFIX,Adds # to # Lightning damage to Attacks,200,300,400,500,500,500,500,500,500,,,,,Ring
RING,PREFIX,Adds # to # Physical Damage to Attacks,400,600,800,1000,1000,1000,1000,1000,1000,,,,,Ring
RING,SUFFIX,# Life Regeneration per second,1000,1000,1000,1000,1000,1000,1000,,,,,,,Ring
RING,SUFFIX,#% increased Cast Speed,1000,1000,1000,1000,,,,,,,,,,Ring
RING,SUFFIX,"#% increased Mana Regeneration Rate, #% increased Light Radius",1000,1000,1000,,,,,,,,,,,Ring
RING,SUFFIX,#% increased Mana Regeneration Rate,1000,1000,1000,1000,1000,1000,,,,,,,,Ring
RING,SUFFIX,#% increased Rarity of Items found,1000,1000,1000,,,,,,,,,,,Ring
RING,SUFFIX,# to all Attributes,400,400,400,400,,,,,,,,,,Ring
RING,SUFFIX,# to Dexterity,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Ring
RING,SUFFIX,# to Intelligence,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Ring
RING,SUFFIX,# to Strength,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Ring
RING,SUFFIX,#% to all Elemental Resistances,800,800,800,800,800,,,,,,,,,Ring
RING,SUFFIX,#% to Chaos Resistance,250,250,250,250,250,250,,,,,,,,Ring
RING,SUFFIX,#% to Cold Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Ring
RING,SUFFIX,#% to Fire Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Ring
RING,SUFFIX,#% to Lightning Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Ring
RING,SUFFIX,Gain # Life per Enemy Killed,750,750,750,750,750,750,,,,,,,,Ring
RING,SUFFIX,Gain # Mana per Enemy Killed,750,750,750,750,750,750,,,,,,,,Ring
RING,SUFFIX,Leech #% of Physical Attack Damage as Life,1000,1000,1000,,,,,,,,,,,Ring
RING,SUFFIX,Leech #% of Physical Attack Damage as Mana,1000,1000,1000,,,,,,,,,,,Ring
SPEAR,PREFIX,#% increased Elemental Damage with Attacks,500,500,500,500,500,500,,,,,,,,Spear
SPEAR,PREFIX,#% increased Physical Damage,25,50,100,200,400,1000,1000,1000,,,,,,Spear
SPEAR,PREFIX,"#% increased Physical Damage, # to Accuracy Rating",100,200,400,600,1000,1000,1000,1000,,,,,,Spear
SPEAR,PREFIX,# to Accuracy Rating,200,300,600,600,800,800,800,800,800,,,,,Spear
SPEAR,PREFIX,Adds # to # Cold Damage,80,200,320,480,800,800,800,800,800,800,,,,Spear
SPEAR,PREFIX,Adds # to # Fire Damage,90,225,360,540,900,900,900,900,900,900,,,,Spear
SPEAR,PREFIX,Adds # to # Lightning Damage,110,275,440,660,1100,1100,1100,1100,1100,1100,,,,Spear
SPEAR,PREFIX,Adds # to # Physical Damage,100,200,400,600,1000,1000,1000,1000,1000,,,,,Spear
SPEAR,SUFFIX,#% increased Attack Speed,100,200,500,500,1000,1000,1000,1000,,,,,,Spear
SPEAR,SUFFIX,"# to Accuracy Rating, #% increased Light Radius",1000,1000,1000,,,,,,,,,,,Spear
SPEAR,SUFFIX,#% increased Stun Duration,1000,1000,1000,1000,1000,1000,,,,,,,,Spear
SPEAR,SUFFIX,#% reduced Attribute Requirements,1000,1000,1000,1000,1000,,,,,,,,,Spear
SPEAR,SUFFIX,# to Dexterity,750,750,750,750,750,750,750,750,,,,,,Spear
SPEAR,SUFFIX,# to Level of all Melee Skills,50,125,250,375,500,,,,,,,,,Spear
SPEAR,SUFFIX,# to Level of all Projectile Skills,50,125,250,375,500,,,,,,,,,Spear
SPEAR,SUFFIX,# to Strength,250,250,250,250,250,250,250,250,,,,,,Spear
SPEAR,SUFFIX,#% to Critical Damage Bonus,125,250,500,1000,1000,1000,,,,,,,,Spear
SPEAR,SUFFIX,#% to Critical Hit Chance,125,250,500,1000,1000,1000,,,,,,,,Spear
SPEAR,SUFFIX,Causes #% increased Stun Buildup,1000,1000,1000,1000,1000,1000,,,,,,,,Spear
SPEAR,SUFFIX,Gain # Life per Enemy Killed,750,750,750,750,750,750,750,750,,,,,,Spear
SPEAR,SUFFIX,Gain # Mana per Enemy Killed,750,750,750,750,750,750,750,750,,,,,,Spear
SPEAR,SUFFIX,Grants # Life per Enemy Hit,1000,1000,1000,1000,,,,,,,,,,Spear
SPEAR,SUFFIX,Leeches #% of Physical Damage as Life,1000,1000,1000,1000,1000,,,,,,,,,Spear
SPEAR,SUFFIX,Leeches #% of Physical Damage as Mana,1000,1000,1000,1000,1000,,,,,,,,,Spear
CROSSBOW,PREFIX,#% increased Elemental Damage with Attacks,500,500,500,500,500,500,,,,,,,,Crossbow
CROSSBOW,PREFIX,#% increased Physical Damage,25,50,100,200,400,1000,1000,1000,,,,,,Crossbow
CROSSBOW,PREFIX,"#% increased Physical Damage, # to Accuracy Rating",100,200,400,600,1000,1000,1000,1000,,,,,,Crossbow
CROSSBOW,PREFIX,# to Accuracy Rating,100,200,300,600,600,800,800,800,800,800,,,,Crossbow
CROSSBOW,PREFIX,Adds # to # Cold Damage,80,200,320,480,800,800,800,800,800,800,,,,Crossbow
CROSSBOW,PREFIX,Adds # to # Fire Damage,100,250,400,600,1000,1000,1000,1000,1000,1000,,,,Crossbow
CROSSBOW,PREFIX,Adds # to # Lightning Damage,100,250,400,600,1000,1000,1000,1000,1000,1000,,,,Crossbow
CROSSBOW,PREFIX,Adds # to # Physical Damage,100,200,400,600,1000,1000,1000,1000,1000,,,,,Crossbow
CROSSBOW,SUFFIX,#% increased Attack Speed,400,500,1000,1000,1000,,,,,,,,,Crossbow
CROSSBOW,SUFFIX,"# to Accuracy Rating, #% increased Light Radius",1000,1000,1000,,,,,,,,,,,Crossbow
CROSSBOW,SUFFIX,#% reduced Attribute Requirements,1000,1000,1000,1000,1000,,,,,,,,,Crossbow
CROSSBOW,SUFFIX,# to Dexterity,500,500,500,500,500,500,500,500,,,,,,Crossbow
CROSSBOW,SUFFIX,# to Level of all Projectile Skills,100,250,500,750,1000,,,,,,,,,Crossbow
CROSSBOW,SUFFIX,# to Strength,500,500,500,500,500,500,500,500,,,,,,Crossbow
CROSSBOW,SUFFIX,#% to Critical Damage Bonus,125,250,500,1000,1000,1000,,,,,,,,Crossbow
CROSSBOW,SUFFIX,#% to Critical Hit Chance,125,250,500,1000,1000,1000,,,,,,,,Crossbow
CROSSBOW,SUFFIX,Gain # Life per Enemy Killed,750,750,750,750,750,750,750,750,,,,,,Crossbow
CROSSBOW,SUFFIX,Gain # Mana per Enemy Killed,750,750,750,750,750,750,750,750,,,,,,Crossbow
CROSSBOW,SUFFIX,Grants # Life per Enemy Hit,1000,1000,1000,1000,,,,,,,,,,Crossbow
CROSSBOW,SUFFIX,Leeches #% of Physical Damage as Life,1000,1000,1000,1000,,,,,,,,,,Crossbow
CROSSBOW,SUFFIX,Leeches #% of Physical Damage as Mana,1000,1000,1000,1000,,,,,,,,,,Crossbow
CROSSBOW,SUFFIX,Loads # additional bolts,125,250,,,,,,,,,,,,Crossbow
BOW,PREFIX,#% increased Elemental Damage with Attacks,500,500,500,500,500,500,,,,,,,,Bow
BOW,PREFIX,#% increased Physical Damage,25,50,100,200,400,1000,1000,1000,,,,,,Bow
BOW,PREFIX,"#% increased Physical Damage, # to Accuracy Rating",100,200,400,600,1000,1000,1000,1000,,,,,,Bow
BOW,PREFIX,# to Accuracy Rating,100,200,300,600,600,800,800,800,800,800,,,,Bow
BOW,PREFIX,Adds # to # Cold Damage,80,200,320,480,800,800,800,800,800,800,,,,Bow
BOW,PREFIX,Adds # to # Fire Damage,80,200,320,480,800,800,800,800,800,800,,,,Bow
BOW,PREFIX,Adds # to # Lightning Damage,120,300,480,720,1200,1200,1200,1200,1200,1200,,,,Bow
BOW,PREFIX,Adds # to # Physical Damage,100,200,400,600,1000,1000,1000,1000,1000,,,,,Bow
BOW,SUFFIX,#% increased Attack Speed,400,500,1000,1000,1000,,,,,,,,,Bow
BOW,SUFFIX,"# to Accuracy Rating, #% increased Light Radius",1000,1000,1000,,,,,,,,,,,Bow
BOW,SUFFIX,#% reduced Attribute Requirements,1000,1000,1000,1000,1000,,,,,,,,,Bow
BOW,SUFFIX,# to Dexterity,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Bow
BOW,SUFFIX,# to Level of all Projectile Skills,100,250,500,750,1000,,,,,,,,,Bow
BOW,SUFFIX,#% to Critical Damage Bonus,125,250,500,1000,1000,1000,,,,,,,,Bow
BOW,SUFFIX,#% to Critical Hit Chance,125,250,500,1000,1000,1000,,,,,,,,Bow
BOW,SUFFIX,#% Surpassing chance to fire an additional Arrow,125,200,300,400,,,,,,,,,,Bow
BOW,SUFFIX,Gain # Life per Enemy Killed,750,750,750,750,750,750,750,750,,,,,,Bow
BOW,SUFFIX,Gain # Mana per Enemy Killed,750,750,750,750,750,750,750,750,,,,,,Bow
BOW,SUFFIX,Grants # Life per Enemy Hit,1000,1000,1000,1000,,,,,,,,,,Bow
BOW,SUFFIX,Leeches #% of Physical Damage as Life,1000,1000,1000,1000,,,,,,,,,,Bow
BOW,SUFFIX,Leeches #% of Physical Damage as Mana,1000,1000,1000,1000,,,,,,,,,,Bow
WARSTAFF,PREFIX,#% increased Elemental Damage with Attacks,500,500,500,500,500,500,,,,,,,,Warstaff
WARSTAFF,PREFIX,#% increased Physical Damage,25,50,100,200,400,1000,1000,1000,,,,,,Warstaff
WARSTAFF,PREFIX,"#% increased Physical Damage, # to Accuracy Rating",100,200,400,600,1000,1000,1000,1000,,,,,,Warstaff
WARSTAFF,PREFIX,# to Accuracy Rating,200,300,600,600,800,800,800,800,800,,,,,Warstaff
WARSTAFF,PREFIX,Adds # to # Cold Damage,90,225,360,540,900,900,900,900,900,900,,,,Warstaff
WARSTAFF,PREFIX,Adds # to # Fire Damage,80,200,320,480,800,800,800,800,800,800,,,,Warstaff
WARSTAFF,PREFIX,Adds # to # Lightning Damage,110,275,440,660,1100,1100,1100,1100,1100,1100,,,,Warstaff
WARSTAFF,PREFIX,Adds # to # Physical Damage,100,200,400,600,1000,1000,1000,1000,1000,,,,,Warstaff
WARSTAFF,SUFFIX,#% increased Attack Speed,100,200,500,500,1000,1000,1000,1000,,,,,,Warstaff
WARSTAFF,SUFFIX,"# to Accuracy Rating, #% increased Light Radius",1000,1000,1000,,,,,,,,,,,Warstaff
WARSTAFF,SUFFIX,#% increased Stun Duration,1000,1000,1000,1000,1000,1000,,,,,,,,Warstaff
WARSTAFF,SUFFIX,#% reduced Attribute Requirements,1000,1000,1000,1000,1000,,,,,,,,,Warstaff
WARSTAFF,SUFFIX,# to Dexterity,750,750,750,750,750,750,750,750,,,,,,Warstaff
WARSTAFF,SUFFIX,# to Intelligence,250,250,250,250,250,250,250,250,,,,,,Warstaff
WARSTAFF,SUFFIX,# to Level of all Melee Skills,100,250,500,750,1000,,,,,,,,,Warstaff
WARSTAFF,SUFFIX,#% to Critical Damage Bonus,125,250,500,1000,1000,1000,,,,,,,,Warstaff
WARSTAFF,SUFFIX,#% to Critical Hit Chance,125,250,500,1000,1000,1000,,,,,,,,Warstaff
WARSTAFF,SUFFIX,Causes #% increased Stun Buildup,1000,1000,1000,1000,1000,1000,,,,,,,,Warstaff
WARSTAFF,SUFFIX,Gain # Life per Enemy Killed,750,750,750,750,750,750,750,750,,,,,,Warstaff
WARSTAFF,SUFFIX,Gain # Mana per Enemy Killed,750,750,750,750,750,750,750,750,,,,,,Warstaff
WARSTAFF,SUFFIX,Grants # Life per Enemy Hit,1000,1000,1000,1000,,,,,,,,,,Warstaff
WARSTAFF,SUFFIX,Leeches #% of Physical Damage as Life,1000,1000,1000,1000,1000,,,,,,,,,Warstaff
WARSTAFF,SUFFIX,Leeches #% of Physical Damage as Mana,1000,1000,1000,1000,1000,,,,,,,,,Warstaff
TWO HAND MACE,PREFIX,#% increased Elemental Damage with Attacks,500,500,500,500,500,500,,,,,,,,Two Hand Mace
TWO HAND MACE,PREFIX,#% increased Physical Damage,25,50,100,200,400,1000,1000,1000,,,,,,Two Hand Mace
TWO HAND MACE,PREFIX,"#% increased Physical Damage, # to Accuracy Rating",100,200,400,600,1000,1000,1000,1000,,,,,,Two Hand Mace
TWO HAND MACE,PREFIX,# to Accuracy Rating,200,300,600,600,800,800,800,800,800,,,,,Two Hand Mace
TWO HAND MACE,PREFIX,Adds # to # Cold Damage,80,200,320,480,800,800,800,800,800,800,,,,Two Hand Mace
TWO HAND MACE,PREFIX,Adds # to # Fire Damage,120,300,480,720,1200,1200,1200,1200,1200,1200,,,,Two Hand Mace
TWO HAND MACE,PREFIX,Adds # to # Lightning Damage,80,200,320,480,800,800,800,800,800,800,,,,Two Hand Mace
TWO HAND MACE,PREFIX,Adds # to # Physical Damage,100,200,400,600,1000,1000,1000,1000,1000,,,,,Two Hand Mace
TWO HAND MACE,SUFFIX,#% increased Attack Speed,100,200,500,500,1000,1000,1000,1000,,,,,,Two Hand Mace
TWO HAND MACE,SUFFIX,"# to Accuracy Rating, #% increased Light Radius",1000,1000,1000,,,,,,,,,,,Two Hand Mace
TWO HAND MACE,SUFFIX,#% increased Stun Duration,1000,1000,1000,1000,1000,1000,,,,,,,,Two Hand Mace
TWO HAND MACE,SUFFIX,#% reduced Attribute Requirements,1000,1000,1000,1000,1000,,,,,,,,,Two Hand Mace
TWO HAND MACE,SUFFIX,# to Level of all Melee Skills,100,250,500,750,1000,,,,,,,,,Two Hand Mace
TWO HAND MACE,SUFFIX,# to Strength,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Two Hand Mace
TWO HAND MACE,SUFFIX,#% to Critical Damage Bonus,125,250,500,1000,1000,1000,,,,,,,,Two Hand Mace
TWO HAND MACE,SUFFIX,#% to Critical Hit Chance,125,250,500,1000,1000,1000,,,,,,,,Two Hand Mace
TWO HAND MACE,SUFFIX,Causes #% increased Stun Buildup,1000,1000,1000,1000,1000,1000,,,,,,,,Two Hand Mace
TWO HAND MACE,SUFFIX,Gain # Life per Enemy Killed,750,750,750,750,750,750,750,750,,,,,,Two Hand Mace
TWO HAND MACE,SUFFIX,Gain # Mana per Enemy Killed,750,750,750,750,750,750,750,750,,,,,,Two Hand Mace
TWO HAND MACE,SUFFIX,Grants # Life per Enemy Hit,1000,1000,1000,1000,,,,,,,,,,Two Hand Mace
TWO HAND MACE,SUFFIX,Leeches #% of Physical Damage as Life,1000,1000,1000,1000,1000,,,,,,,,,Two Hand Mace
TWO HAND MACE,SUFFIX,Leeches #% of Physical Damage as Mana,1000,1000,1000,1000,1000,,,,,,,,,Two Hand Mace
ONE HAND MACE,PREFIX,#% increased Elemental Damage with Attacks,500,500,500,500,500,500,,,,,,,,One Hand Mace
ONE HAND MACE,PREFIX,#% increased Physical Damage,25,50,100,200,400,1000,1000,1000,,,,,,One Hand Mace
ONE HAND MACE,PREFIX,"#% increased Physical Damage, # to Accuracy Rating",100,200,400,600,1000,1000,1000,1000,,,,,,One Hand Mace
ONE HAND MACE,PREFIX,# to Accuracy Rating,200,300,600,600,800,800,800,800,800,,,,,One Hand Mace
ONE HAND MACE,PREFIX,Adds # to # Cold Damage,80,200,320,480,800,800,800,800,800,800,,,,One Hand Mace
ONE HAND MACE,PREFIX,Adds # to # Fire Damage,120,300,480,720,1200,1200,1200,1200,1200,1200,,,,One Hand Mace
ONE HAND MACE,PREFIX,Adds # to # Lightning Damage,80,200,320,480,800,800,800,800,800,800,,,,One Hand Mace
ONE HAND MACE,PREFIX,Adds # to # Physical Damage,100,200,400,600,1000,1000,1000,1000,1000,,,,,One Hand Mace
ONE HAND MACE,SUFFIX,#% increased Attack Speed,100,200,500,500,1000,1000,1000,1000,,,,,,One Hand Mace
ONE HAND MACE,SUFFIX,"# to Accuracy Rating, #% increased Light Radius",1000,1000,1000,,,,,,,,,,,One Hand Mace
ONE HAND MACE,SUFFIX,#% increased Stun Duration,1000,1000,1000,1000,1000,1000,,,,,,,,One Hand Mace
ONE HAND MACE,SUFFIX,#% reduced Attribute Requirements,1000,1000,1000,1000,1000,,,,,,,,,One Hand Mace
ONE HAND MACE,SUFFIX,# to Level of all Melee Skills,100,250,500,750,1000,,,,,,,,,One Hand Mace
ONE HAND MACE,SUFFIX,# to Strength,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,One Hand Mace
ONE HAND MACE,SUFFIX,#% to Critical Damage Bonus,125,250,500,1000,1000,1000,,,,,,,,One Hand Mace
ONE HAND MACE,SUFFIX,#% to Critical Hit Chance,125,250,500,1000,1000,1000,,,,,,,,One Hand Mace
ONE HAND MACE,SUFFIX,Causes #% increased Stun Buildup,1000,1000,1000,1000,1000,1000,,,,,,,,One Hand Mace
ONE HAND MACE,SUFFIX,Gain # Life per Enemy Killed,750,750,750,750,750,750,750,750,,,,,,One Hand Mace
ONE HAND MACE,SUFFIX,Gain # Mana per Enemy Killed,750,750,750,750,750,750,750,750,,,,,,One Hand Mace
ONE HAND MACE,SUFFIX,Grants # Life per Enemy Hit,1000,1000,1000,1000,,,,,,,,,,One Hand Mace
ONE HAND MACE,SUFFIX,Leeches #% of Physical Damage as Life,1000,1000,1000,1000,1000,,,,,,,,,One Hand Mace
ONE HAND MACE,SUFFIX,Leeches #% of Physical Damage as Mana,1000,1000,1000,1000,1000,,,,,,,,,One Hand Mace
WAND,PREFIX,#% increased Chaos Damage,50,100,200,300,400,500,500,500,,,,,,Wand
WAND,PREFIX,#% increased Cold Damage,50,100,200,300,400,500,500,500,,,,,,Wand
WAND,PREFIX,#% increased Fire Damage,50,100,200,300,400,500,500,500,,,,,,Wand
WAND,PREFIX,#% increased Lightning Damage,50,100,200,300,400,500,500,500,,,,,,Wand
WAND,PREFIX,#% increased Spell Damage,50,100,200,400,600,1000,1000,1000,,,,,,Wand
WAND,PREFIX,"#% increased Spell Damage, # to maximum Mana",100,200,400,600,1000,1000,1000,,,,,,,Wand
WAND,PREFIX,#% increased Spell Physical Damage,50,100,200,300,400,500,500,500,,,,,,Wand
WAND,PREFIX,# to maximum Mana,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,Wand
WAND,PREFIX,Gain #% of Damage as Extra Cold Damage,500,500,500,500,500,500,,,,,,,,Wand
WAND,PREFIX,Gain #% of Damage as Extra Fire Damage,500,500,500,500,500,500,,,,,,,,Wand
WAND,PREFIX,Gain #% of Damage as Extra Lightning Damage,500,500,500,500,500,500,,,,,,,,Wand
WAND,SUFFIX,#% increased Cast Speed,250,500,1000,1000,1000,1000,1000,,,,,,,Wand
WAND,SUFFIX,#% increased Flammability Magnitude,500,500,1000,1000,1000,,,,,,,,,Wand
WAND,SUFFIX,#% increased chance to Shock,500,500,1000,1000,1000,,,,,,,,,Wand
WAND,SUFFIX,#% increased Critical Hit Chance for Spells,125,250,500,1000,1000,1000,,,,,,,,Wand
WAND,SUFFIX,#% increased Critical Spell Damage Bonus,125,250,500,1000,1000,1000,,,,,,,,Wand
WAND,SUFFIX,#% increased Freeze Buildup,500,500,1000,1000,1000,,,,,,,,,Wand
WAND,SUFFIX,"#% increased Mana Regeneration Rate, #% increased Light Radius",1000,1000,1000,,,,,,,,,,,Wand
WAND,SUFFIX,#% increased Mana Regeneration Rate,1000,1000,1000,1000,1000,1000,,,,,,,,Wand
WAND,SUFFIX,#% reduced Attribute Requirements,1000,1000,1000,1000,1000,,,,,,,,,Wand
WAND,SUFFIX,# to Intelligence,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Wand
WAND,SUFFIX,# to Level of all Chaos Spell Skills,100,250,500,750,1000,,,,,,,,,Wand
WAND,SUFFIX,# to Level of all Cold Spell Skills,100,250,500,750,1000,,,,,,,,,Wand
WAND,SUFFIX,# to Level of all Fire Spell Skills,100,250,500,750,1000,,,,,,,,,Wand
WAND,SUFFIX,# to Level of all Lightning Spell Skills,100,250,500,750,1000,,,,,,,,,Wand
WAND,SUFFIX,# to Level of all Physical Spell Skills,100,250,500,750,1000,,,,,,,,,Wand
WAND,SUFFIX,# to Level of all Spell Skills,50,100,150,200,,,,,,,,,,Wand
WAND,SUFFIX,Gain # Life per Enemy Killed,750,750,750,750,750,750,750,750,,,,,,Wand
WAND,SUFFIX,Gain # Mana per Enemy Killed,750,750,750,750,750,750,750,750,,,,,,Wand
FIRE WAND,PREFIX,#% increased Fire Damage,50,100,200,300,400,500,500,500,,,,,,Wand
FIRE WAND,PREFIX,#% increased Spell Damage,50,100,200,400,600,1000,1000,1000,,,,,,Wand
FIRE WAND,PREFIX,"#% increased Spell Damage, # to maximum Mana",100,200,400,600,1000,1000,1000,,,,,,,Wand
FIRE WAND,PREFIX,# to maximum Mana,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,Wand
FIRE WAND,PREFIX,Gain #% of Damage as Extra Cold Damage,500,500,500,500,500,500,,,,,,,,Wand
FIRE WAND,PREFIX,Gain #% of Damage as Extra Fire Damage,500,500,500,500,500,500,,,,,,,,Wand
FIRE WAND,PREFIX,Gain #% of Damage as Extra Lightning Damage,500,500,500,500,500,500,,,,,,,,Wand
FIRE WAND,SUFFIX,#% increased Cast Speed,250,500,1000,1000,1000,1000,1000,,,,,,,Wand
FIRE WAND,SUFFIX,#% increased Flammability Magnitude,500,500,1000,1000,1000,,,,,,,,,Wand
FIRE WAND,SUFFIX,#% increased Critical Hit Chance for Spells,125,250,500,1000,1000,1000,,,,,,,,Wand
FIRE WAND,SUFFIX,#% increased Critical Spell Damage Bonus,125,250,500,1000,1000,1000,,,,,,,,Wand
FIRE WAND,SUFFIX,"#% increased Mana Regeneration Rate, #% increased Light Radius",1000,1000,1000,,,,,,,,,,,Wand
FIRE WAND,SUFFIX,#% increased Mana Regeneration Rate,1000,1000,1000,1000,1000,1000,,,,,,,,Wand
FIRE WAND,SUFFIX,#% reduced Attribute Requirements,1000,1000,1000,1000,1000,,,,,,,,,Wand
FIRE WAND,SUFFIX,# to Intelligence,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Wand
FIRE WAND,SUFFIX,# to Level of all Fire Spell Skills,100,250,500,750,1000,,,,,,,,,Wand
FIRE WAND,SUFFIX,# to Level of all Spell Skills,50,100,150,200,,,,,,,,,,Wand
FIRE WAND,SUFFIX,Gain # Life per Enemy Killed,750,750,750,750,750,750,750,750,,,,,,Wand
FIRE WAND,SUFFIX,Gain # Mana per Enemy Killed,750,750,750,750,750,750,750,750,,,,,,Wand
ICE WAND,PREFIX,#% increased Cold Damage,50,100,200,300,400,500,500,500,,,,,,Wand
ICE WAND,PREFIX,#% increased Spell Damage,50,100,200,400,600,1000,1000,1000,,,,,,Wand
ICE WAND,PREFIX,"#% increased Spell Damage, # to maximum Mana",100,200,400,600,1000,1000,1000,,,,,,,Wand
ICE WAND,PREFIX,# to maximum Mana,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,Wand
ICE WAND,PREFIX,Gain #% of Damage as Extra Cold Damage,500,500,500,500,500,500,,,,,,,,Wand
ICE WAND,PREFIX,Gain #% of Damage as Extra Fire Damage,500,500,500,500,500,500,,,,,,,,Wand
ICE WAND,PREFIX,Gain #% of Damage as Extra Lightning Damage,500,500,500,500,500,500,,,,,,,,Wand
ICE WAND,SUFFIX,#% increased Cast Speed,250,500,1000,1000,1000,1000,1000,,,,,,,Wand
ICE WAND,SUFFIX,#% increased Freeze Buildup,500,500,1000,1000,1000,,,,,,,,,Wand
ICE WAND,SUFFIX,#% increased Critical Hit Chance for Spells,125,250,500,1000,1000,1000,,,,,,,,Wand
ICE WAND,SUFFIX,#% increased Critical Spell Damage Bonus,125,250,500,1000,1000,1000,,,,,,,,Wand
ICE WAND,SUFFIX,"#% increased Mana Regeneration Rate, #% increased Light Radius",1000,1000,1000,,,,,,,,,,,Wand
ICE WAND,SUFFIX,#% increased Mana Regeneration Rate,1000,1000,1000,1000,1000,1000,,,,,,,,Wand
ICE WAND,SUFFIX,#% reduced Attribute Requirements,1000,1000,1000,1000,1000,,,,,,,,,Wand
ICE WAND,SUFFIX,# to Intelligence,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Wand
ICE WAND,SUFFIX,# to Level of all Cold Spell Skills,100,250,500,750,1000,,,,,,,,,Wand
ICE WAND,SUFFIX,# to Level of all Spell Skills,50,100,150,200,,,,,,,,,,Wand
ICE WAND,SUFFIX,Gain # Life per Enemy Killed,750,750,750,750,750,750,750,750,,,,,,Wand
ICE WAND,SUFFIX,Gain # Mana per Enemy Killed,750,750,750,750,750,750,750,750,,,,,,Wand
LIGHTNING WAND,PREFIX,#% increased Lightning Damage,50,100,200,300,400,500,500,500,,,,,,Wand
LIGHTNING WAND,PREFIX,#% increased Spell Damage,50,100,200,400,600,1000,1000,1000,,,,,,Wand
LIGHTNING WAND,PREFIX,"#% increased Spell Damage, # to maximum Mana",100,200,400,600,1000,1000,1000,,,,,,,Wand
LIGHTNING WAND,PREFIX,# to maximum Mana,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,Wand
LIGHTNING WAND,PREFIX,Gain #% of Damage as Extra Cold Damage,500,500,500,500,500,500,,,,,,,,Wand
LIGHTNING WAND,PREFIX,Gain #% of Damage as Extra Fire Damage,500,500,500,500,500,500,,,,,,,,Wand
LIGHTNING WAND,PREFIX,Gain #% of Damage as Extra Lightning Damage,500,500,500,500,500,500,,,,,,,,Wand
LIGHTNING WAND,SUFFIX,#% increased Cast Speed,250,500,1000,1000,1000,1000,1000,,,,,,,Wand
LIGHTNING WAND,SUFFIX,#% increased chance to Shock,500,500,1000,1000,1000,,,,,,,,,Wand
