BASE,TYPE,NAME,1,2,3,4,5,6,7,8,9,10,11,12,13,ItemClass
SPEAR,PREFIX,#% increased Physical Damage,82,75,60,46,33,16,8,1,,,,,,Spear
SPEAR,PREFIX,"#% increased Physical Damage, # to Accuracy Rating",81,70,65,54,38,23,11,1,,,,,,Spear
SPEAR,PREFIX,# to Accuracy Rating,76,67,58,48,36,26,18,11,1,,,,,Spear
SPEAR,PREFIX,Adds # to # Cold Damage,81,75,65,60,54,46,33,16,8,1,,,,Spear
SPEAR,PREFIX,Adds # to # Fire Damage,81,75,65,60,54,46,33,16,8,1,,,,Spear
SPEAR,PREFIX,Adds # to # Lightning Damage,81,75,65,60,54,46,33,16,8,1,,,,Spear
SPEAR,PREFIX,Adds # to # Physical Damage,75,65,60,54,46,33,16,8,1,,,,,Spear
SPEAR,SUFFIX,#% increased Attack Speed,77,60,45,37,30,22,11,1,,,,,,Spear
SPEAR,SUFFIX,"# to Accuracy Rating, #% increased Light Radius",30,15,8,,,,,,,,,,,Spear
SPEAR,SUFFIX,#% increased Stun Duration,71,58,44,30,18,5,,,,,,,,Spear
SPEAR,SUFFIX,#% reduced Attribute Requirements,60,52,40,32,24,,,,,,,,,Spear
SPEAR,SUFFIX,# to Dexterity,74,66,55,44,33,22,11,1,,,,,,Spear
SPEAR,SUFFIX,# to Level of all Melee Skills,81,55,36,18,2,,,,,,,,,Spear
SPEAR,SUFFIX,# to Level of all Projectile Skills,81,55,36,18,2,,,,,,,,,Spear
SPEAR,SUFFIX,# to Strength,74,66,55,44,33,22,11,1,,,,,,Spear
SPEAR,SUFFIX,#% to Critical Damage Bonus,73,59,44,30,21,8,,,,,,,,Spear
SPEAR,SUFFIX,#% to Critical Hit Chance,73,59,44,30,20,1,,,,,,,,Spear
SPEAR,SUFFIX,Causes #% increased Stun Buildup,74,58,44,30,20,5,,,,,,,,Spear
SPEAR,SUFFIX,Gain # Life per Enemy Killed,77,66,55,44,33,22,11,1,,,,,,Spear
SPEAR,SUFFIX,Gain # Mana per Enemy Killed,78,67,56,45,34,23,12,1,,,,,,Spear
SPEAR,SUFFIX,Grants # Life per Enemy Hit,40,30,20,8,,,,,,,,,,Spear
SPEAR,SUFFIX,Leeches #% of Physical Damage as Life,81,68,54,38,21,,,,,,,,,Spear
SPEAR,SUFFIX,Leeches #% of Physical Damage as Mana,81,68,54,38,21,,,,,,,,,Spear
CROSSBOW,PREFIX,#% increased Elemental Damage with Attacks,81,60,46,33,16,4,,,,,,,,Crossbow
CROSSBOW,PREFIX,#% increased Physical Damage,82,75,60,46,33,16,8,1,,,,,,Crossbow
CROSSBOW,PREFIX,"#% increased Physical Damage, # to Accuracy Rating",81,70,65,54,38,23,11,1,,,,,,Crossbow
CROSSBOW,PREFIX,# to Accuracy Rating,82,76,67,58,48,36,26,18,11,1,,,,Crossbow
CROSSBOW,PREFIX,Adds # to # Cold Damage,81,75,65,60,54,46,33,16,8,1,,,,Crossbow
CROSSBOW,PREFIX,Adds # to # Fire Damage,81,75,65,60,54,46,33,16,8,1,,,,Crossbow
CROSSBOW,PREFIX,Adds # to # Lightning Damage,81,75,65,60,54,46,33,16,8,1,,,,Crossbow
CROSSBOW,PREFIX,Adds # to # Physical Damage,75,65,60,54,46,33,16,8,1,,,,,Crossbow
CROSSBOW,SUFFIX,#% increased Attack Speed,37,30,22,11,1,,,,,,,,,Crossbow
CROSSBOW,SUFFIX,"# to Accuracy Rating, #% increased Light Radius",30,15,8,,,,,,,,,,,Crossbow
CROSSBOW,SUFFIX,#% reduced Attribute Requirements,60,52,40,32,24,,,,,,,,,Crossbow
CROSSBOW,SUFFIX,# to Dexterity,74,66,55,44,33,22,11,1,,,,,,Crossbow
CROSSBOW,SUFFIX,# to Level of all Projectile Skills,81,55,36,18,2,,,,,,,,,Crossbow
CROSSBOW,SUFFIX,# to Strength,74,66,55,44,33,22,11,1,,,,,,Crossbow
CROSSBOW,SUFFIX,#% to Critical Damage Bonus,73,59,44,30,21,8,,,,,,,,Crossbow
CROSSBOW,SUFFIX,#% to Critical Hit Chance,73,59,44,30,20,1,,,,,,,,Crossbow
CROSSBOW,SUFFIX,Gain # Life per Enemy Killed,77,66,55,44,33,22,11,1,,,,,,Crossbow
CROSSBOW,SUFFIX,Gain # Mana per Enemy Killed,78,67,56,45,34,23,12,1,,,,,,Crossbow
CROSSBOW,SUFFIX,Grants # Life per Enemy Hit,40,30,20,8,,,,,,,,,,Crossbow
CROSSBOW,SUFFIX,Leeches #% of Physical Damage as Life,68,54,38,21,,,,,,,,,,Crossbow
CROSSBOW,SUFFIX,Leeches #% of Physical Damage as Mana,68,54,38,21,,,,,,,,,,Crossbow
CROSSBOW,SUFFIX,Loads # additional bolts,82,55,,,,,,,,,,,,Crossbow
BOW,PREFIX,#% increased Elemental Damage with Attacks,81,60,46,33,16,4,,,,,,,,Bow
BOW,PREFIX,#% increased Physical Damage,82,75,60,46,33,16,8,1,,,,,,Bow
BOW,PREFIX,"#% increased Physical Damage, # to Accuracy Rating",81,70,65,54,38,23,11,1,,,,,,Bow
BOW,PREFIX,# to Accuracy Rating,82,76,67,58,48,36,26,18,11,1,,,,Bow
BOW,PREFIX,Adds # to # Cold Damage,81,75,65,60,54,46,33,16,8,1,,,,Bow
BOW,PREFIX,Adds # to # Fire Damage,81,75,65,60,54,46,33,16,8,1,,,,Bow
BOW,PREFIX,Adds # to # Lightning Damage,81,75,65,60,54,46,33,16,8,1,,,,Bow
BOW,PREFIX,Adds # to # Physical Damage,75,65,60,54,46,33,16,8,1,,,,,Bow
BOW,SUFFIX,#% increased Attack Speed,37,30,22,11,1,,,,,,,,,Bow
BOW,SUFFIX,"# to Accuracy Rating, #% increased Light Radius",30,15,8,,,,,,,,,,,Bow
BOW,SUFFIX,#% reduced Attribute Requirements,60,52,40,32,24,,,,,,,,,Bow
BOW,SUFFIX,# to Dexterity,74,66,55,44,33,22,11,1,,,,,,Bow
BOW,SUFFIX,# to Level of all Projectile Skills,81,55,36,18,2,,,,,,,,,Bow
BOW,SUFFIX,#% to Critical Damage Bonus,73,59,44,30,21,8,,,,,,,,Bow
BOW,SUFFIX,#% to Critical Hit Chance,73,59,44,30,20,1,,,,,,,,Bow
BOW,SUFFIX,#% Surpassing chance to fire an additional Arrow,82,66,55,46,,,,,,,,,,Bow
BOW,SUFFIX,Gain # Life per Enemy Killed,77,66,55,44,33,22,11,1,,,,,,Bow
BOW,SUFFIX,Gain # Mana per Enemy Killed,78,67,56,45,34,23,12,1,,,,,,Bow
BOW,SUFFIX,Grants # Life per Enemy Hit,40,30,20,8,,,,,,,,,,Bow
BOW,SUFFIX,Leeches #% of Physical Damage as Life,68,54,38,21,,,,,,,,,,Bow
BOW,SUFFIX,Leeches #% of Physical Damage as Mana,68,54,38,21,,,,,,,,,,Bow
WARSTAFF,PREFIX,#% increased Elemental Damage with Attacks,81,60,46,33,16,4,,,,,,,,Warstaff
WARSTAFF,PREFIX,#% increased Physical Damage,82,75,60,46,33,16,8,1,,,,,,Warstaff
WARSTAFF,PREFIX,"#% increased Physical Damage, # to Accuracy Rating",81,70,65,54,38,23,11,1,,,,,,Warstaff
WARSTAFF,PREFIX,# to Accuracy Rating,76,67,58,48,36,26,18,11,1,,,,,Warstaff
WARSTAFF,PREFIX,Adds # to # Cold Damage,81,75,65,60,54,46,33,16,8,1,,,,Warstaff
WARSTAFF,PREFIX,Adds # to # Fire Damage,81,75,65,60,54,46,33,16,8,1,,,,Warstaff
WARSTAFF,PREFIX,Adds # to # Lightning Damage,81,75,65,60,54,46,33,16,8,1,,,,Warstaff
WARSTAFF,PREFIX,Adds # to # Physical Damage,75,65,60,54,46,33,16,8,1,,,,,Warstaff
WARSTAFF,SUFFIX,#% increased Attack Speed,77,60,45,37,30,22,11,1,,,,,,Warstaff
WARSTAFF,SUFFIX,"# to Accuracy Rating, #% increased Light Radius",30,15,8,,,,,,,,,,,Warstaff
WARSTAFF,SUFFIX,#% increased Stun Duration,71,58,44,30,18,5,,,,,,,,Warstaff
WARSTAFF,SUFFIX,#% reduced Attribute Requirements,60,52,40,32,24,,,,,,,,,Warstaff
WARSTAFF,SUFFIX,# to Dexterity,74,66,55,44,33,22,11,1,,,,,,Warstaff
WARSTAFF,SUFFIX,# to Intelligence,74,66,55,44,33,22,11,1,,,,,,Warstaff
WARSTAFF,SUFFIX,# to Level of all Melee Skills,81,55,36,18,2,,,,,,,,,Warstaff
WARSTAFF,SUFFIX,#% to Critical Damage Bonus,73,59,44,30,21,8,,,,,,,,Warstaff
WARSTAFF,SUFFIX,#% to Critical Hit Chance,73,59,44,30,20,1,,,,,,,,Warstaff
WARSTAFF,SUFFIX,Causes #% increased Stun Buildup,74,58,44,30,20,5,,,,,,,,Warstaff
WARSTAFF,SUFFIX,Gain # Life per Enemy Killed,77,66,55,44,33,22,11,1,,,,,,Warstaff
WARSTAFF,SUFFIX,Gain # Mana per Enemy Killed,78,67,56,45,34,23,12,1,,,,,,Warstaff
WARSTAFF,SUFFIX,Grants # Life per Enemy Hit,40,30,20,8,,,,,,,,,,Warstaff
WARSTAFF,SUFFIX,Leeches #% of Physical Damage as Life,81,68,54,38,21,,,,,,,,,Warstaff
WARSTAFF,SUFFIX,Leeches #% of Physical Damage as Mana,81,68,54,38,21,,,,,,,,,Warstaff
TWO HAND MACE,PREFIX,#% increased Elemental Damage with Attacks,81,60,46,33,16,4,,,,,,,,Two Hand Mace
TWO HAND MACE,PREFIX,#% increased Physical Damage,82,75,60,46,33,16,8,1,,,,,,Two Hand Mace
TWO HAND MACE,PREFIX,"#% increased Physical Damage, # to Accuracy Rating",81,70,65,54,38,23,11,1,,,,,,Two Hand Mace
TWO HAND MACE,PREFIX,# to Accuracy Rating,76,67,58,48,36,26,18,11,1,,,,,Two Hand Mace
TWO HAND MACE,PREFIX,Adds # to # Cold Damage,81,75,65,60,54,46,33,16,8,1,,,,Two Hand Mace
TWO HAND MACE,PREFIX,Adds # to # Fire Damage,81,75,65,60,54,46,33,16,8,1,,,,Two Hand Mace
TWO HAND MACE,PREFIX,Adds # to # Lightning Damage,81,75,65,60,54,46,33,16,8,1,,,,Two Hand Mace
TWO HAND MACE,PREFIX,Adds # to # Physical Damage,75,65,60,54,46,33,16,8,1,,,,,Two Hand Mace
TWO HAND MACE,SUFFIX,#% increased Attack Speed,77,60,45,37,30,22,11,1,,,,,,Two Hand Mace
TWO HAND MACE,SUFFIX,"# to Accuracy Rating, #% increased Light Radius",30,15,8,,,,,,,,,,,Two Hand Mace
TWO HAND MACE,SUFFIX,#% increased Stun Duration,71,58,44,30,18,5,,,,,,,,Two Hand Mace
TWO HAND MACE,SUFFIX,#% reduced Attribute Requirements,60,52,40,32,24,,,,,,,,,Two Hand Mace
TWO HAND MACE,SUFFIX,# to Level of all Melee Skills,81,55,36,18,2,,,,,,,,,Two Hand Mace
TWO HAND MACE,SUFFIX,# to Strength,74,66,55,44,33,22,11,1,,,,,,Two Hand Mace
TWO HAND MACE,SUFFIX,#% to Critical Damage Bonus,73,59,44,30,21,8,,,,,,,,Two Hand Mace
TWO HAND MACE,SUFFIX,#% to Critical Hit Chance,73,59,44,30,20,1,,,,,,,,Two Hand Mace
TWO HAND MACE,SUFFIX,Causes #% increased Stun Buildup,74,58,44,30,20,5,,,,,,,,Two Hand Mace
TWO HAND MACE,SUFFIX,Gain # Life per Enemy Killed,77,66,55,44,33,22,11,1,,,,,,Two Hand Mace
TWO HAND MACE,SUFFIX,Gain # Mana per Enemy Killed,78,67,56,45,34,23,12,1,,,,,,Two Hand Mace
TWO HAND MACE,SUFFIX,Grants # Life per Enemy Hit,40,30,20,8,,,,,,,,,,Two Hand Mace
TWO HAND MACE,SUFFIX,Leeches #% of Physical Damage as Life,81,68,54,38,21,,,,,,,,,Two Hand Mace
TWO HAND MACE,SUFFIX,Leeches #% of Physical Damage as Mana,81,68,54,38,21,,,,,,,,,Two Hand Mace
ONE HAND MACE,PREFIX,#% increased Elemental Damage with Attacks,81,60,46,33,16,4,,,,,,,,One Hand Mace
ONE HAND MACE,PREFIX,#% increased Physical Damage,82,75,60,46,33,16,8,1,,,,,,One Hand Mace
ONE HAND MACE,PREFIX,"#% increased Physical Damage, # to Accuracy Rating",81,70,65,54,38,23,11,1,,,,,,One Hand Mace
ONE HAND MACE,PREFIX,# to Accuracy Rating,76,67,58,48,36,26,18,11,1,,,,,One Hand Mace
ONE HAND MACE,PREFIX,Adds # to # Cold Damage,81,75,65,60,54,46,33,16,8,1,,,,One Hand Mace
ONE HAND MACE,PREFIX,Adds # to # Fire Damage,81,75,65,60,54,46,33,16,8,1,,,,One Hand Mace
ONE HAND MACE,PREFIX,Adds # to # Lightning Damage,81,75,65,60,54,46,33,16,8,1,,,,One Hand Mace
ONE HAND MACE,PREFIX,Adds # to # Physical Damage,75,65,60,54,46,33,16,8,1,,,,,One Hand Mace
ONE HAND MACE,SUFFIX,#% increased Attack Speed,77,60,45,37,30,22,11,1,,,,,,One Hand Mace
ONE HAND MACE,SUFFIX,"# to Accuracy Rating, #% increased Light Radius",30,15,8,,,,,,,,,,,One Hand Mace
ONE HAND MACE,SUFFIX,#% increased Stun Duration,71,58,44,30,18,5,,,,,,,,One Hand Mace
ONE HAND MACE,SUFFIX,#% reduced Attribute Requirements,60,52,40,32,24,,,,,,,,,One Hand Mace
ONE HAND MACE,SUFFIX,# to Level of all Melee Skills,81,55,36,18,2,,,,,,,,,One Hand Mace
ONE HAND MACE,SUFFIX,# to Strength,74,66,55,44,33,22,11,1,,,,,,One Hand Mace
ONE HAND MACE,SUFFIX,#% to Critical Damage Bonus,73,59,44,30,21,8,,,,,,,,One Hand Mace
ONE HAND MACE,SUFFIX,#% to Critical Hit Chance,73,59,44,30,20,1,,,,,,,,One Hand Mace
ONE HAND MACE,SUFFIX,Causes #% increased Stun Buildup,74,58,44,30,20,5,,,,,,,,One Hand Mace
ONE HAND MACE,SUFFIX,Gain # Life per Enemy Killed,77,66,55,44,33,22,11,1,,,,,,One Hand Mace
ONE HAND MACE,SUFFIX,Gain # Mana per Enemy Killed,78,67,56,45,34,23,12,1,,,,,,One Hand Mace
ONE HAND MACE,SUFFIX,Grants # Life per Enemy Hit,40,30,20,8,,,,,,,,,,One Hand Mace
ONE HAND MACE,SUFFIX,Leeches #% of Physical Damage as Life,81,68,54,38,21,,,,,,,,,One Hand Mace
ONE HAND MACE,SUFFIX,Leeches #% of Physical Damage as Mana,81,68,54,38,21,,,,,,,,,One Hand Mace
WAND,PREFIX,#% increased Chaos Damage,81,70,60,46,33,16,8,2,,,,,,Wand
WAND,PREFIX,#% increased Cold Damage,81,70,60,46,33,16,8,2,,,,,,Wand
WAND,PREFIX,#% increased Fire Damage,81,70,60,46,33,16,8,2,,,,,,Wand
WAND,PREFIX,#% increased Lightning Damage,81,70,60,46,33,16,8,2,,,,,,Wand
WAND,PREFIX,#% increased Spell Damage,80,70,60,46,33,16,8,1,,,,,,Wand
WAND,PREFIX,"#% increased Spell Damage, # to maximum Mana",80,60,46,38,23,11,2,,,,,,,Wand
WAND,PREFIX,#% increased Spell Physical Damage,81,70,60,46,33,16,8,2,,,,,,Wand
WAND,PREFIX,# to maximum Mana,70,65,60,54,46,38,33,25,16,6,1,,,Wand
WAND,PREFIX,Gain #% of Damage as Extra Cold Damage,80,60,46,33,16,5,,,,,,,,Wand
WAND,PREFIX,Gain #% of Damage as Extra Fire Damage,80,60,46,33,16,5,,,,,,,,Wand
WAND,PREFIX,Gain #% of Damage as Extra Lightning Damage,80,60,46,33,16,5,,,,,,,,Wand
WAND,SUFFIX,#% increased Cast Speed,80,70,60,45,30,15,1,,,,,,,Wand
WAND,SUFFIX,#% increased Flammability Magnitude,75,60,45,30,15,,,,,,,,,Wand
WAND,SUFFIX,#% increased chance to Shock,75,60,45,30,15,,,,,,,,,Wand
WAND,SUFFIX,#% increased Critical Hit Chance for Spells,76,59,41,28,21,11,,,,,,,,Wand
WAND,SUFFIX,#% increased Critical Spell Damage Bonus,73,59,44,30,21,8,,,,,,,,Wand
WAND,SUFFIX,#% increased Freeze Buildup,75,60,45,30,15,,,,,,,,,Wand
WAND,SUFFIX,"#% increased Mana Regeneration Rate, #% increased Light Radius",30,15,8,,,,,,,,,,,Wand
WAND,SUFFIX,#% increased Mana Regeneration Rate,79,55,42,29,18,1,,,,,,,,Wand
WAND,SUFFIX,#% reduced Attribute Requirements,60,52,40,32,24,,,,,,,,,Wand
WAND,SUFFIX,# to Intelligence,74,66,55,44,33,22,11,1,,,,,,Wand
WAND,SUFFIX,# to Level of all Chaos Spell Skills,81,55,36,18,2,,,,,,,,,Wand
WAND,SUFFIX,# to Level of all Cold Spell Skills,81,55,36,18,2,,,,,,,,,Wand
WAND,SUFFIX,# to Level of all Fire Spell Skills,81,55,36,18,2,,,,,,,,,Wand
WAND,SUFFIX,# to Level of all Lightning Spell Skills,81,55,36,18,2,,,,,,,,,Wand
WAND,SUFFIX,# to Level of all Physical Spell Skills,81,55,36,18,2,,,,,,,,,Wand
WAND,SUFFIX,# to Level of all Spell Skills,78,55,25,5,,,,,,,,,,Wand
WAND,SUFFIX,Gain # Life per Enemy Killed,77,66,55,44,33,22,11,1,,,,,,Wand
WAND,SUFFIX,Gain # Mana per Enemy Killed,78,67,56,45,34,23,12,1,,,,,,Wand
FIRE WAND,PREFIX,#% increased Fire Damage,81,70,60,46,33,16,8,2,,,,,,Wand
FIRE WAND,PREFIX,#% increased Spell Damage,80,70,60,46,33,16,8,1,,,,,,Wand
FIRE WAND,PREFIX,"#% increased Spell Damage, # to maximum Mana",80,60,46,38,23,11,2,,,,,,,Wand
FIRE WAND,PREFIX,# to maximum Mana,70,65,60,54,46,38,33,25,16,6,1,,,Wand
FIRE WAND,PREFIX,Gain #% of Damage as Extra Cold Damage,80,60,46,33,16,5,,,,,,,,Wand
FIRE WAND,PREFIX,Gain #% of Damage as Extra Fire Damage,80,60,46,33,16,5,,,,,,,,Wand
FIRE WAND,PREFIX,Gain #% of Damage as Extra Lightning Damage,80,60,46,33,16,5,,,,,,,,Wand
FIRE WAND,SUFFIX,#% increased Cast Speed,80,70,60,45,30,15,1,,,,,,,Wand
FIRE WAND,SUFFIX,#% increased Flammability Magnitude,75,60,45,30,15,,,,,,,,,Wand
FIRE WAND,SUFFIX,#% increased Critical Hit Chance for Spells,76,59,41,28,21,11,,,,,,,,Wand
FIRE WAND,SUFFIX,#% increased Critical Spell Damage Bonus,73,59,44,30,21,8,,,,,,,,Wand
FIRE WAND,SUFFIX,"#% increased Mana Regeneration Rate, #% increased Light Radius",30,15,8,,,,,,,,,,,Wand
FIRE WAND,SUFFIX,#% increased Mana Regeneration Rate,79,55,42,29,18,1,,,,,,,,Wand
FIRE WAND,SUFFIX,#% reduced Attribute Requirements,60,52,40,32,24,,,,,,,,,Wand
FIRE WAND,SUFFIX,# to Intelligence,74,66,55,44,33,22,11,1,,,,,,Wand
FIRE WAND,SUFFIX,# to Level of all Fire Spell Skills,81,55,36,18,2,,,,,,,,,Wand
FIRE WAND,SUFFIX,# to Level of all Spell Skills,78,55,25,5,,,,,,,,,,Wand
FIRE WAND,SUFFIX,Gain # Life per Enemy Killed,77,66,55,44,33,22,11,1,,,,,,Wand
FIRE WAND,SUFFIX,Gain # Mana per Enemy Killed,78,67,56,45,34,23,12,1,,,,,,Wand
ICE WAND,PREFIX,#% increased Cold Damage,81,70,60,46,33,16,8,2,,,,,,Wand
ICE WAND,PREFIX,#% increased Spell Damage,80,70,60,46,33,16,8,1,,,,,,Wand
ICE WAND,PREFIX,"#% increased Spell Damage, # to maximum Mana",80,60,46,38,23,11,2,,,,,,,Wand
ICE WAND,PREFIX,# to maximum Mana,70,65,60,54,46,38,33,25,16,6,1,,,Wand
ICE WAND,PREFIX,Gain #% of Damage as Extra Cold Damage,80,60,46,33,16,5,,,,,,,,Wand
ICE WAND,PREFIX,Gain #% of Damage as Extra Fire Damage,80,60,46,33,16,5,,,,,,,,Wand
ICE WAND,PREFIX,Gain #% of Damage as Extra Lightning Damage,80,60,46,33,16,5,,,,,,,,Wand
ICE WAND,SUFFIX,#% increased Cast Speed,80,70,60,45,30,15,1,,,,,,,Wand
ICE WAND,SUFFIX,#% increased Freeze Buildup,75,60,45,30,15,,,,,,,,,Wand
ICE WAND,SUFFIX,#% increased Critical Hit Chance for Spells,76,59,41,28,21,11,,,,,,,,Wand
ICE WAND,SUFFIX,#% increased Critical Spell Damage Bonus,73,59,44,30,21,8,,,,,,,,Wand
ICE WAND,SUFFIX,"#% increased Mana Regeneration Rate, #% increased Light Radius",30,15,8,,,,,,,,,,,Wand
ICE WAND,SUFFIX,#% increased Mana Regeneration Rate,79,55,42,29,18,1,,,,,,,,Wand
ICE WAND,SUFFIX,#% reduced Attribute Requirements,60,52,40,32,24,,,,,,,,,Wand
ICE WAND,SUFFIX,# to Intelligence,74,66,55,44,33,22,11,1,,,,,,Wand
ICE WAND,SUFFIX,# to Level of all Cold Spell Skills,81,55,36,18,2,,,,,,,,,Wand
ICE WAND,SUFFIX,# to Level of all Spell Skills,78,55,25,5,,,,,,,,,,Wand
ICE WAND,SUFFIX,Gain # Life per Enemy Killed,77,66,55,44,33,22,11,1,,,,,,Wand
ICE WAND,SUFFIX,Gain # Mana per Enemy Killed,78,67,56,45,34,23,12,1,,,,,,Wand
LIGHTNING WAND,PREFIX,#% increased Lightning Damage,81,70,60,46,33,16,8,2,,,,,,Wand
LIGHTNING WAND,PREFIX,#% increased Spell Damage,80,70,60,46,33,16,8,1,,,,,,Wand
LIGHTNING WAND,PREFIX,"#% increased Spell Damage, # to maximum Mana",80,60,46,38,23,11,2,,,,,,,Wand
LIGHTNING WAND,PREFIX,# to maximum Mana,70,65,60,54,46,38,33,25,16,6,1,,,Wand
LIGHTNING WAND,PREFIX,Gain #% of Damage as Extra Cold Damage,80,60,46,33,16,5,,,,,,,,Wand
LIGHTNING WAND,PREFIX,Gain #% of Damage as Extra Fire Damage,80,60,46,33,16,5,,,,,,,,Wand
LIGHTNING WAND,PREFIX,Gain #% of Damage as Extra Lightning Damage,80,60,46,33,16,5,,,,,,,,Wand
LIGHTNING WAND,SUFFIX,#% increased Cast Speed,80,70,60,45,30,15,1,,,,,,,Wand
LIGHTNING WAND,SUFFIX,#% increased chance to Shock,75,60,45,30,15,,,,,,,,,Wand
LIGHTNING WAND,SUFFIX,#% increased Critical Hit Chance for Spells,76,59,41,28,21,11,,,,,,,,Wand
LIGHTNING WAND,SUFFIX,#% increased Critical Spell Damage Bonus,73,59,44,30,21,8,,,,,,,,Wand
LIGHTNING WAND,SUFFIX,"#% increased Mana Regeneration Rate, #% increased Light Radius",30,15,8,,,,,,,,,,,Wand
LIGHTNING WAND,SUFFIX,#% increased Mana Regeneration Rate,79,55,42,29,18,1,,,,,,,,Wand
LIGHTNING WAND,SUFFIX,#% reduced Attribute Requirements,60,52,40,32,24,,,,,,,,,Wand
LIGHTNING WAND,SUFFIX,# to Intelligence,74,66,55,44,33,22,11,1,,,,,,Wand
LIGHTNING WAND,SUFFIX,# to Level of all Lightning Spell Skills,81,55,36,18,2,,,,,,,,,Wand
LIGHTNING WAND,SUFFIX,# to Level of all Spell Skills,78,55,25,5,,,,,,,,,,Wand
LIGHTNING WAND,SUFFIX,Gain # Life per Enemy Killed,77,66,55,44,33,22,11,1,,,,,,Wand
LIGHTNING WAND,SUFFIX,Gain # Mana per Enemy Killed,78,67,56,45,34,23,12,1,,,,,,Wand
PHYSICAL WAND,PREFIX,#% increased Spell Physical Damage,81,70,60,46,33,16,8,2,,,,,,Wand
PHYSICAL WAND,PREFIX,#% increased Spell Damage,80,70,60,46,33,16,8,1,,,,,,Wand
PHYSICAL WAND,PREFIX,"#% increased Spell Damage, # to maximum Mana",80,60,46,38,23,11,2,,,,,,,Wand
PHYSICAL WAND,PREFIX,# to maximum Mana,70,65,60,54,46,38,33,25,16,6,1,,,Wand
PHYSICAL WAND,PREFIX,Gain #% of Damage as Extra Cold Damage,80,60,46,33,16,5,,,,,,,,Wand
PHYSICAL WAND,PREFIX,Gain #% of Damage as Extra Fire Damage,80,60,46,33,16,5,,,,,,,,Wand
PHYSICAL WAND,PREFIX,Gain #% of Damage as Extra Lightning Damage,80,60,46,33,16,5,,,,,,,,Wand
PHYSICAL WAND,SUFFIX,#% increased Cast Speed,80,70,60,45,30,15,1,,,,,,,Wand
PHYSICAL WAND,SUFFIX,#% increased Critical Hit Chance for Spells,76,59,41,28,21,11,,,,,,,,Wand
PHYSICAL WAND,SUFFIX,#% increased Critical Spell Damage Bonus,73,59,44,30,21,8,,,,,,,,Wand
PHYSICAL WAND,SUFFIX,"#% increased Mana Regeneration Rate, #% increased Light Radius",30,15,8,,,,,,,,,,,Wand
PHYSICAL WAND,SUFFIX,#% increased Mana Regeneration Rate,79,55,42,29,18,1,,,,,,,,Wand
PHYSICAL WAND,SUFFIX,#% reduced Attribute Requirements,60,52,40,32,24,,,,,,,,,Wand
PHYSICAL WAND,SUFFIX,# to Intelligence,74,66,55,44,33,22,11,1,,,,,,Wand
PHYSICAL WAND,SUFFIX,# to Level of all Physical Spell Skills,81,55,36,18,2,,,,,,,,,Wand
PHYSICAL WAND,SUFFIX,# to Level of all Spell Skills,78,55,25,5,,,,,,,,,,Wand
PHYSICAL WAND,SUFFIX,Gain # Life per Enemy Killed,77,66,55,44,33,22,11,1,,,,,,Wand
PHYSICAL WAND,SUFFIX,Gain # Mana per Enemy Killed,78,67,56,45,34,23,12,1,,,,,,Wand
CHAOS WAND,PREFIX,#% increased Chaos Damage,81,70,60,46,33,16,8,2,,,,,,Wand
CHAOS WAND,PREFIX,#% increased Spell Damage,80,70,60,46,33,16,8,1,,,,,,Wand
CHAOS WAND,PREFIX,"#% increased Spell Damage, # to maximum Mana",80,60,46,38,23,11,2,,,,,,,Wand
CHAOS WAND,PREFIX,# to maximum Mana,70,65,60,54,46,38,33,25,16,6,1,,,Wand
CHAOS WAND,PREFIX,Gain #% of Damage as Extra Cold Damage,80,60,46,33,16,5,,,,,,,,Wand
CHAOS WAND,PREFIX,Gain #% of Damage as Extra Fire Damage,80,60,46,33,16,5,,,,,,,,Wand
CHAOS WAND,PREFIX,Gain #% of Damage as Extra Lightning Damage,80,60,46,33,16,5,,,,,,,,Wand
CHAOS WAND,SUFFIX,#% increased Cast Speed,80,70,60,45,30,15,1,,,,,,,Wand
CHAOS WAND,SUFFIX,#% increased Critical Hit Chance for Spells,76,59,41,28,21,11,,,,,,,,Wand
CHAOS WAND,SUFFIX,#% increased Critical Spell Damage Bonus,73,59,44,30,21,8,,,,,,,,Wand
CHAOS WAND,SUFFIX,"#% increased Mana Regeneration Rate, #% increased Light Radius",30,15,8,,,,,,,,,,,Wand
CHAOS WAND,SUFFIX,#% increased Mana Regeneration Rate,79,55,42,29,18,1,,,,,,,,Wand
CHAOS WAND,SUFFIX,#% reduced Attribute Requirements,60,52,40,32,24,,,,,,,,,Wand
CHAOS WAND,SUFFIX,# to Intelligence,74,66,55,44,33,22,11,1,,,,,,Wand
CHAOS WAND,SUFFIX,# to Level of all Chaos Spell Skills,81,55,36,18,2,,,,,,,,,Wand
CHAOS WAND,SUFFIX,# to Level of all Spell Skills,78,55,25,5,,,,,,,,,,Wand
CHAOS WAND,SUFFIX,Gain # Life per Enemy Killed,77,66,55,44,33,22,11,1,,,,,,Wand
CHAOS WAND,SUFFIX,Gain # Mana per Enemy Killed,78,67,56,45,34,23,12,1,,,,,,Wand
STAFF,PREFIX,#% increased Chaos Damage,81,70,60,46,33,16,8,2,,,,,,Staff
STAFF,PREFIX,#% increased Cold Damage,81,70,60,46,33,16,8,2,,,,,,Staff
